variant,family,scenario,prompt_id,tolerance_mode,percentile,tolerance_scale,signature_scalars_per_checkpoint,signature_bytes_per_checkpoint_fp32,reveal_payload_bytes_per_trace,reference_capture_file_bytes,candidate_capture_file_bytes,metadata_bytes,commitment_head_bytes,commitment_chain_bytes,validator_storage_head_bytes,validator_storage_full_chain_bytes,reference_capture_load_ms,candidate_capture_load_ms,commitment_generation_ms,replay_ms,compare_ms,challenge_latency_ms,detected,first_mismatch_stage,first_mismatch_checkpoint,verdict_bytes
scalar16,scalar,honest_homo,eval_136,global_shared,99.99,1.5,16,64,192,87088,87088,2132,32,96,176526,176590,1.566958,1.540834,0.080542,0.066958,0.002209,3.176959,0,,,186
scalar16,scalar,honest_homo,eval_137,global_shared,99.99,1.5,16,64,192,117719,117719,2132,32,96,237788,237852,1.622791,1.6115,0.081208,0.06425,0.00225,3.300791,0,,,186
scalar16,scalar,honest_homo,eval_138,global_shared,99.99,1.5,16,64,192,117798,117798,2132,32,96,237946,238010,1.594417,1.613833,0.080667,0.069583,0.00225,3.280083,0,,,186
scalar16,scalar,honest_homo,eval_139,global_shared,99.99,1.5,16,64,192,117874,117874,2132,32,96,238098,238162,1.617125,1.571958,0.077625,0.067541,0.002291,3.258915,0,,,186
scalar16,scalar,honest_homo,eval_140,global_shared,99.99,1.5,16,64,192,87075,87075,2132,32,96,176500,176564,1.549875,1.535625,0.089458,0.075083,0.002417,3.163,0,,,186
scalar16,scalar,honest_homo,eval_141,global_shared,99.99,1.5,16,64,192,94617,94617,2132,32,96,191584,191648,1.502208,1.500959,0.076834,0.062625,0.00225,3.068042,0,,,186
scalar16,scalar,honest_homo,eval_142,global_shared,99.99,1.5,16,64,192,102410,102410,2132,32,96,207170,207234,1.518333,1.525042,0.082667,0.067666,0.002375,3.113416,0,,,186
scalar16,scalar,honest_homo,eval_143,global_shared,99.99,1.5,16,64,192,87113,87113,2132,32,96,176576,176640,1.523625,1.516709,0.08075,0.063583,0.00225,3.106167,0,,,186
scalar16,scalar,honest_homo,eval_144,global_shared,99.99,1.5,16,64,192,87139,87139,2132,32,96,176628,176692,1.509459,1.456125,0.090417,0.067125,0.002375,3.035084,0,,,186
scalar16,scalar,honest_homo,eval_145,global_shared,99.99,1.5,16,64,192,86952,86952,2132,32,96,176254,176318,1.517334,1.504709,0.080625,0.070375,0.002417,3.094835,0,,,186
scalar16,scalar,honest_homo,eval_146,global_shared,99.99,1.5,16,64,192,87084,87084,2132,32,96,176518,176582,1.651959,1.646542,0.091917,0.064834,0.002333,3.365668,0,,,186
scalar16,scalar,honest_homo,eval_147,global_shared,99.99,1.5,16,64,192,117827,117827,2132,32,96,238004,238068,1.627125,1.59525,0.078042,0.067916,0.002416,3.292707,0,,,186
scalar16,scalar,honest_homo,eval_148,global_shared,99.99,1.5,16,64,192,117775,117775,2132,32,96,237900,237964,1.652208,1.667625,0.082,0.0675,0.002416,3.389749,0,,,186
scalar16,scalar,honest_homo,eval_149,global_shared,99.99,1.5,16,64,192,117819,117819,2132,32,96,237988,238052,1.69275,1.598209,0.078666,0.063583,0.00225,3.356792,0,,,186
scalar16,scalar,honest_homo,eval_150,global_shared,99.99,1.5,16,64,192,87077,87077,2132,32,96,176504,176568,1.483583,1.476417,0.1545,0.068791,0.002709,3.0315,0,,,186
scalar16,scalar,honest_homo,eval_151,global_shared,99.99,1.5,16,64,192,110135,110135,2132,32,96,222620,222684,1.691334,1.596375,0.090625,0.065166,0.002375,3.35525,0,,,186
scalar16,scalar,honest_homo,eval_152,global_shared,99.99,1.5,16,64,192,117832,117832,2132,32,96,238014,238078,1.611,1.575084,0.082042,0.0635,0.002292,3.251876,0,,,186
scalar16,scalar,honest_homo,eval_153,global_shared,99.99,1.5,16,64,192,102417,102417,2132,32,96,207184,207248,1.54575,1.555334,0.085167,0.064583,0.002292,3.167959,0,,,186
scalar16,scalar,honest_homo,eval_154,global_shared,99.99,1.5,16,64,192,102552,102552,2132,32,96,207454,207518,1.593166,1.559291,0.076875,0.077125,0.002375,3.231957,0,,,186
scalar16,scalar,honest_homo,eval_155,global_shared,99.99,1.5,16,64,192,102403,102403,2132,32,96,207156,207220,1.600416,1.60875,0.09725,0.073834,0.0025,3.2855,0,,,186
scalar16,scalar,honest_homo,eval_156,global_shared,99.99,1.5,16,64,192,102452,102452,2132,32,96,207254,207318,1.59275,1.509958,0.084458,0.070625,0.00225,3.175583,0,,,186
scalar16,scalar,honest_homo,eval_157,global_shared,99.99,1.5,16,64,192,133180,133180,2132,32,96,268710,268774,1.614,1.603333,0.081125,0.078417,0.002458,3.298208,0,,,186
scalar16,scalar,honest_homo,eval_158,global_shared,99.99,1.5,16,64,192,133159,133159,2132,32,96,268668,268732,1.644167,1.651917,0.079208,0.063417,0.002167,3.361668,0,,,186
scalar16,scalar,honest_homo,eval_159,global_shared,99.99,1.5,16,64,192,133204,133204,2132,32,96,268758,268822,1.666,1.560583,0.078125,0.065917,0.002333,3.294833,0,,,186
scalar16,scalar,honest_homo,eval_160,global_shared,99.99,1.5,16,64,192,102561,102561,2132,32,96,207472,207536,1.541916,1.574958,0.094708,0.065,0.00225,3.184124,0,,,186
scalar16,scalar,honest_homo,eval_161,global_shared,99.99,1.5,16,64,192,102359,102359,2132,32,96,207068,207132,1.702792,1.567167,0.081333,0.063959,0.002292,3.33621,0,,,186
scalar16,scalar,honest_homo,eval_162,global_shared,99.99,1.5,16,64,192,110073,110073,2132,32,96,222496,222560,1.52725,1.532,0.078,0.067875,0.002333,3.129458,0,,,186
scalar16,scalar,honest_homo,eval_163,global_shared,99.99,1.5,16,64,192,94753,94753,2132,32,96,191856,191920,1.53325,1.557417,0.081459,0.065916,0.00225,3.158833,0,,,186
scalar16,scalar,honest_homo,eval_164,global_shared,99.99,1.5,16,64,192,94714,94714,2132,32,96,191778,191842,1.561958,1.596958,0.085375,0.065041,0.002334,3.226291,0,,,186
scalar16,scalar,honest_homo,eval_165,global_shared,99.99,1.5,16,64,192,94710,94710,2132,32,96,191770,191834,1.52975,1.577292,0.092375,0.064416,0.002458,3.173916,0,,,186
scalar16,scalar,honest_homo,eval_166,global_shared,99.99,1.5,16,64,192,94768,94768,2132,32,96,191886,191950,1.644083,1.609792,0.088667,0.068583,0.002375,3.324833,0,,,186
scalar16,scalar,honest_homo,eval_167,global_shared,99.99,1.5,16,64,192,125421,125421,2132,32,96,253192,253256,1.700833,1.601042,0.080125,0.063708,0.0025,3.368083,0,,,186
scalar16,scalar,honest_homo,eval_168,global_shared,99.99,1.5,16,64,192,125426,125426,2132,32,96,253202,253266,1.581875,1.5385,0.077709,0.065,0.0025,3.187875,0,,,186
scalar16,scalar,honest_homo,eval_169,global_shared,99.99,1.5,16,64,192,125488,125488,2132,32,96,253326,253390,1.605584,1.580334,0.079625,0.067333,0.002958,3.256209,0,,,186
scalar16,scalar,honest_homo,eval_170,global_shared,99.99,1.5,16,64,192,94781,94781,2132,32,96,191912,191976,1.599458,2.713916,0.145667,0.176958,0.004334,4.494666,0,,,186
scalar16,scalar,honest_homo,eval_171,global_shared,99.99,1.5,16,64,192,102424,102424,2132,32,96,207198,207262,2.533875,2.707416,0.390875,0.081709,0.004125,5.327125,0,,,186
scalar16,scalar,honest_homo,eval_172,global_shared,99.99,1.5,16,64,192,110099,110099,2132,32,96,222548,222612,1.704792,1.925,0.11275,0.070208,0.003,3.703,0,,,186
scalar16,scalar,honest_homo,eval_173,global_shared,99.99,1.5,16,64,192,94804,94804,2132,32,96,191958,192022,1.821292,1.744792,0.128166,0.068917,0.002834,3.637835,0,,,186
scalar16,scalar,honest_homo,eval_174,global_shared,99.99,1.5,16,64,192,94787,94787,2132,32,96,191924,191988,3.128083,2.6175,0.149041,0.073834,0.009833,5.82925,0,,,186
scalar16,scalar,honest_homo,eval_175,global_shared,99.99,1.5,16,64,192,94756,94756,2132,32,96,191862,191926,4.924875,4.203417,0.181625,0.073333,0.0035,9.205125,0,,,186
scalar16,scalar,honest_homo,eval_176,global_shared,99.99,1.5,16,64,192,94802,94802,2132,32,96,191954,192018,2.410667,5.07525,0.471542,0.084,0.003917,7.573834,0,,,186
scalar16,scalar,honest_homo,eval_177,global_shared,99.99,1.5,16,64,192,125428,125428,2132,32,96,253206,253270,1.9455,1.867833,0.150208,0.074167,0.003084,3.890584,0,,,186
scalar16,scalar,honest_homo,eval_178,global_shared,99.99,1.5,16,64,192,125405,125405,2132,32,96,253160,253224,2.023666,2.19375,0.148583,0.068958,0.006708,4.293082,0,,,186
scalar16,scalar,honest_homo,eval_179,global_shared,99.99,1.5,16,64,192,125471,125471,2132,32,96,253292,253356,3.052042,2.593333,0.191333,0.073,0.00375,5.722125,0,,,186
scalar16,scalar,honest_homo,eval_180,global_shared,99.99,1.5,16,64,192,94765,94765,2132,32,96,191880,191944,2.289709,1.851375,0.168167,0.073125,0.003375,4.217584,0,,,186
scalar16,scalar,honest_homo,eval_181,global_shared,99.99,1.5,16,64,192,102309,102309,2132,32,96,206968,207032,1.907625,1.894,0.28425,0.179459,0.004333,3.985417,0,,,186
scalar16,scalar,honest_homo,eval_182,global_shared,99.99,1.5,16,64,192,109895,109895,2132,32,96,222140,222204,1.800417,2.820167,0.182959,0.072291,0.0035,4.696375,0,,,186
scalar16,scalar,honest_homo,eval_183,global_shared,99.99,1.5,16,64,192,94722,94722,2132,32,96,191794,191858,1.90375,1.765125,0.133958,0.071333,0.00325,3.743458,0,,,186
scalar16,scalar,honest_homo,eval_184,global_shared,99.99,1.5,16,64,192,94570,94570,2132,32,96,191490,191554,3.016541,2.323083,0.26375,0.346208,0.008458,5.69429,0,,,186
scalar16,scalar,honest_homo,eval_185,global_shared,99.99,1.5,16,64,192,94672,94672,2132,32,96,191694,191758,2.57175,1.948666,0.320291,0.115292,0.005208,4.640916,0,,,186
scalar16,scalar,honest_homo,eval_186,global_shared,99.99,1.5,16,64,192,94661,94661,2132,32,96,191672,191736,2.348542,1.850542,0.171292,0.072458,0.004208,4.27575,0,,,186
scalar16,scalar,honest_homo,eval_187,global_shared,99.99,1.5,16,64,192,125291,125291,2132,32,96,252932,252996,1.742333,1.964458,0.148792,0.075625,0.003458,3.785874,0,,,186
scalar16,scalar,honest_homo,eval_188,global_shared,99.99,1.5,16,64,192,125342,125342,2132,32,96,253034,253098,2.031791,1.960709,0.156709,0.075333,0.003125,4.070958,0,,,186
scalar16,scalar,honest_homo,eval_189,global_shared,99.99,1.5,16,64,192,125401,125401,2132,32,96,253152,253216,1.825166,1.769708,0.311583,0.076792,0.003875,3.675541,0,,,186
scalar16,scalar,honest_homo,eval_190,global_shared,99.99,1.5,16,64,192,94685,94685,2132,32,96,191720,191784,1.789042,1.603625,0.118417,0.067917,0.002708,3.463292,0,,,186
scalar16,scalar,honest_homo,eval_191,global_shared,99.99,1.5,16,64,192,102365,102365,2132,32,96,207080,207144,1.597875,1.592417,0.086875,0.069542,0.002667,3.262501,0,,,186
scalar16,scalar,honest_homo,eval_192,global_shared,99.99,1.5,16,64,192,109963,109963,2132,32,96,222276,222340,1.668292,1.658917,0.1,0.06875,0.003084,3.399043,0,,,186
scalar16,scalar,honest_homo,eval_193,global_shared,99.99,1.5,16,64,192,94729,94729,2132,32,96,191808,191872,1.652125,1.597083,0.088375,0.065667,0.002709,3.317584,0,,,186
scalar16,scalar,honest_homo,eval_194,global_shared,99.99,1.5,16,64,192,94732,94732,2132,32,96,191814,191878,1.562291,1.780833,0.126375,0.064458,0.002917,3.410499,0,,,186
scalar16,scalar,honest_homo,eval_195,global_shared,99.99,1.5,16,64,192,94608,94608,2132,32,96,191566,191630,1.698667,1.566375,0.08425,0.066583,0.002334,3.333959,0,,,186
scalar16,scalar,honest_homo,eval_196,global_shared,99.99,1.5,16,64,192,94721,94721,2132,32,96,191792,191856,1.607542,1.650708,0.105333,0.072083,0.002666,3.332999,0,,,186
scalar16,scalar,honest_homo,eval_197,global_shared,99.99,1.5,16,64,192,125292,125292,2132,32,96,252934,252998,1.7045,1.676083,0.097583,0.066916,0.002625,3.450124,0,,,186
scalar16,scalar,honest_homo,eval_198,global_shared,99.99,1.5,16,64,192,125348,125348,2132,32,96,253046,253110,1.618375,1.6085,0.090375,0.074959,0.002708,3.304542,0,,,186
scalar16,scalar,honest_homo,eval_199,global_shared,99.99,1.5,16,64,192,125330,125330,2132,32,96,253010,253074,1.878292,1.760958,0.115583,0.066,0.002667,3.707917,0,,,186
scalar16,scalar,honest_homo,eval_200,global_shared,99.99,1.5,16,64,192,94667,94667,2132,32,96,191684,191748,1.617042,1.568542,0.093708,0.065042,0.002667,3.253293,0,,,186
scalar16,scalar,honest_hetero,eval_001,global_shared,99.99,1.5,16,64,192,125482,125387,2147,32,96,253239,253303,1.726333,1.689292,0.108917,0.071292,0.003,3.489917,1,prefill,C2,191
scalar16,scalar,honest_hetero,eval_002,global_shared,99.99,1.5,16,64,192,133215,133175,2147,32,96,268757,268821,1.720375,1.749542,0.110542,0.070708,0.002875,3.5435,0,,,188
scalar16,scalar,honest_hetero,eval_003,global_shared,99.99,1.5,16,64,192,117767,117824,2147,32,96,237961,238025,1.642167,1.827708,0.170583,0.074292,0.00325,3.547417,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_004,global_shared,99.99,1.5,16,64,192,117850,117850,2147,32,96,238070,238134,1.803083,1.559042,0.096167,0.064833,0.00275,3.429708,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_005,global_shared,99.99,1.5,16,64,192,117858,117819,2147,32,96,238047,238111,1.655458,1.600334,0.093917,0.071541,0.002959,3.330292,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_006,global_shared,99.99,1.5,16,64,192,117770,117847,2147,32,96,237987,238051,1.643584,1.616,0.096667,0.065875,0.002875,3.328334,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_007,global_shared,99.99,1.5,16,64,192,148420,148372,2147,32,96,299162,299226,1.625333,1.703666,0.087083,0.067292,0.005291,3.401582,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_008,global_shared,99.99,1.5,16,64,192,148457,148442,2147,32,96,299266,299330,1.962,1.797584,0.110833,0.067,0.003,3.829584,0,,,188
scalar16,scalar,honest_hetero,eval_009,global_shared,99.99,1.5,16,64,192,148426,148502,2147,32,96,299295,299359,1.708041,1.612833,0.082291,0.063542,0.002334,3.38675,0,,,188
scalar16,scalar,honest_hetero,eval_010,global_shared,99.99,1.5,16,64,192,117800,117752,2147,32,96,237919,237983,1.585125,1.665209,0.080459,0.067625,0.006666,3.324625,0,,,188
scalar16,scalar,honest_hetero,eval_011,global_shared,99.99,1.5,16,64,192,94626,94634,2147,32,96,191627,191691,1.621375,1.519833,0.085,0.065458,0.006459,3.213125,0,,,188
scalar16,scalar,honest_hetero,eval_012,global_shared,99.99,1.5,16,64,192,102352,102368,2147,32,96,207087,207151,1.54425,1.579916,0.089458,0.066125,0.0025,3.192791,0,,,188
scalar16,scalar,honest_hetero,eval_013,global_shared,99.99,1.5,16,64,192,86922,86927,2147,32,96,176216,176280,1.701208,1.561375,0.106167,0.064208,0.002625,3.329416,0,,,188
scalar16,scalar,honest_hetero,eval_014,global_shared,99.99,1.5,16,64,192,87105,87044,2147,32,96,176516,176580,1.47975,1.533958,0.082375,0.07025,0.002625,3.086583,0,,,188
scalar16,scalar,honest_hetero,eval_015,global_shared,99.99,1.5,16,64,192,87073,87024,2147,32,96,176464,176528,1.516417,1.560834,0.084708,0.066417,0.0025,3.146168,0,,,188
scalar16,scalar,honest_hetero,eval_016,global_shared,99.99,1.5,16,64,192,87039,87017,2147,32,96,176423,176487,1.567167,1.484084,0.083292,0.064083,0.002417,3.117751,0,,,188
scalar16,scalar,honest_hetero,eval_017,global_shared,99.99,1.5,16,64,192,117810,117702,2147,32,96,237879,237943,1.560167,1.586833,0.081208,0.070959,0.0025,3.220459,0,,,188
scalar16,scalar,honest_hetero,eval_018,global_shared,99.99,1.5,16,64,192,117836,117777,2147,32,96,237980,238044,1.858916,1.601375,0.119916,0.066375,0.002958,3.529624,0,,,188
scalar16,scalar,honest_hetero,eval_019,global_shared,99.99,1.5,16,64,192,117780,117794,2147,32,96,237941,238005,1.637834,1.636209,0.113458,0.071,0.002708,3.347751,0,,,188
scalar16,scalar,honest_hetero,eval_020,global_shared,99.99,1.5,16,64,192,87036,87013,2147,32,96,176416,176480,1.527417,1.525208,0.0905,0.075,0.002666,3.130291,0,,,188
scalar16,scalar,honest_hetero,eval_021,global_shared,99.99,1.5,16,64,192,102280,102278,2147,32,96,206925,206989,1.594625,1.534417,0.078625,0.063291,0.002333,3.194666,0,,,188
scalar16,scalar,honest_hetero,eval_022,global_shared,99.99,1.5,16,64,192,110000,109959,2147,32,96,222326,222390,1.572417,1.531625,0.081833,0.063875,0.002375,3.170292,0,,,188
scalar16,scalar,honest_hetero,eval_023,global_shared,99.99,1.5,16,64,192,94637,94688,2147,32,96,191692,191756,1.730542,1.486,0.107584,0.064667,0.002708,3.283917,0,,,188
scalar16,scalar,honest_hetero,eval_024,global_shared,99.99,1.5,16,64,192,94661,94655,2147,32,96,191683,191747,1.484125,1.593417,0.097291,0.074375,0.002834,3.154751,0,,,188
scalar16,scalar,honest_hetero,eval_025,global_shared,99.99,1.5,16,64,192,94647,94608,2147,32,96,191625,191689,1.545,1.5585,0.082709,0.068708,0.002917,3.175125,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_026,global_shared,99.99,1.5,16,64,192,94616,94641,2147,32,96,191624,191688,1.616708,1.593667,0.083542,0.067375,0.002459,3.280209,0,,,188
scalar16,scalar,honest_hetero,eval_027,global_shared,99.99,1.5,16,64,192,125451,125318,2147,32,96,253139,253203,1.703875,1.760792,0.200917,0.08325,0.003625,3.551542,1,prefill,C2,191
scalar16,scalar,honest_hetero,eval_028,global_shared,99.99,1.5,16,64,192,125349,125330,2147,32,96,253046,253110,1.699208,1.576625,0.092,0.068208,0.002584,3.346625,0,,,188
scalar16,scalar,honest_hetero,eval_029,global_shared,99.99,1.5,16,64,192,125386,125406,2147,32,96,253162,253226,1.601583,1.612,0.087625,0.071167,0.002833,3.287583,1,prefill,C2,191
scalar16,scalar,honest_hetero,eval_030,global_shared,99.99,1.5,16,64,192,94604,94632,2147,32,96,191606,191670,1.57725,1.540583,0.080583,0.064,0.00275,3.184583,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_031,global_shared,99.99,1.5,16,64,192,109980,109933,2147,32,96,222280,222344,1.581459,1.5745,0.076625,0.063583,0.002417,3.221959,0,,,188
scalar16,scalar,honest_hetero,eval_032,global_shared,99.99,1.5,16,64,192,117729,117742,2147,32,96,237838,237902,1.594416,1.929459,0.157125,0.065334,0.003125,3.592334,0,,,188
scalar16,scalar,honest_hetero,eval_033,global_shared,99.99,1.5,16,64,192,102388,102412,2147,32,96,207170,207234,1.6695,1.61375,0.089917,0.071666,0.00275,3.357666,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_034,global_shared,99.99,1.5,16,64,192,102368,102360,2147,32,96,207095,207159,1.556541,1.554667,0.082333,0.066375,0.002292,3.179875,0,,,188
scalar16,scalar,honest_hetero,eval_035,global_shared,99.99,1.5,16,64,192,102434,102369,2147,32,96,207173,207237,1.593625,1.612666,0.083459,0.068583,0.002625,3.277499,1,prefill,C2,191
scalar16,scalar,honest_hetero,eval_036,global_shared,99.99,1.5,16,64,192,102317,102345,2147,32,96,207029,207093,1.609292,1.586791,0.081333,0.0675,0.002416,3.265999,0,,,188
scalar16,scalar,honest_hetero,eval_037,global_shared,99.99,1.5,16,64,192,133104,133072,2147,32,96,268543,268607,1.702292,1.854458,0.126833,0.064583,0.002916,3.624249,0,,,188
scalar16,scalar,honest_hetero,eval_038,global_shared,99.99,1.5,16,64,192,133066,133104,2147,32,96,268537,268601,1.733458,1.644584,0.08475,0.067542,0.002375,3.447959,0,,,188
scalar16,scalar,honest_hetero,eval_039,global_shared,99.99,1.5,16,64,192,133119,133130,2147,32,96,268616,268680,1.664167,1.663542,0.083375,0.06775,0.002417,3.397876,0,,,188
scalar16,scalar,honest_hetero,eval_040,global_shared,99.99,1.5,16,64,192,102368,102351,2147,32,96,207086,207150,1.622667,1.623125,0.09825,0.065375,0.002667,3.313834,0,,,188
scalar16,scalar,honest_hetero,eval_041,global_shared,99.99,1.5,16,64,192,117762,117781,2147,32,96,237910,237974,1.561083,1.570875,0.08225,0.069417,0.0025,3.203875,0,,,188
scalar16,scalar,honest_hetero,eval_042,global_shared,99.99,1.5,16,64,192,125510,125483,2147,32,96,253363,253427,1.720625,1.778542,0.114375,0.065333,0.002917,3.567417,1,prefill,C3,191
scalar16,scalar,honest_hetero,eval_043,global_shared,99.99,1.5,16,64,192,110101,110095,2147,32,96,222563,222627,1.572917,1.60025,0.081917,0.063375,0.002375,3.238917,0,,,188
scalar16,scalar,honest_hetero,eval_044,global_shared,99.99,1.5,16,64,192,110050,110045,2147,32,96,222462,222526,1.591125,1.557959,0.078834,0.067,0.002334,3.218418,0,,,188
scalar16,scalar,honest_hetero,eval_045,global_shared,99.99,1.5,16,64,192,110084,110039,2147,32,96,222490,222554,1.630084,1.669458,0.083875,0.06975,0.002459,3.371751,0,,,188
scalar16,scalar,honest_hetero,eval_046,global_shared,99.99,1.5,16,64,192,110060,110089,2147,32,96,222516,222580,1.67225,1.765625,0.106083,0.072375,0.002666,3.512916,0,,,188
scalar16,scalar,honest_hetero,eval_047,global_shared,99.99,1.5,16,64,192,140737,140708,2147,32,96,283812,283876,1.967166,1.855959,0.123792,0.072417,0.003042,3.898584,0,,,188
scalar16,scalar,honest_hetero,eval_048,global_shared,99.99,1.5,16,64,192,140700,140709,2147,32,96,283776,283840,1.857,1.792417,0.096208,0.073,0.002667,3.725084,0,,,188
scalar16,scalar,honest_hetero,eval_049,global_shared,99.99,1.5,16,64,192,140812,140782,2147,32,96,283961,284025,1.956709,1.901709,0.124667,0.078958,0.002875,3.940251,0,,,188
scalar16,scalar,honest_hetero,eval_050,global_shared,99.99,1.5,16,64,192,110079,110109,2147,32,96,222558,222622,1.80225,1.714209,0.093,0.07325,0.003084,3.592793,1,prefill,C2,191
scalar16,scalar,honest_hetero,eval_051,global_shared,99.99,1.5,16,64,192,125511,125473,2147,32,96,253351,253415,1.812292,1.946208,0.135167,0.073084,0.002625,3.834209,0,,,188
scalar16,scalar,honest_hetero,eval_052,global_shared,99.99,1.5,16,64,192,133274,133158,2147,32,96,268799,268863,1.967334,1.840458,0.100125,0.073708,0.002541,3.884041,0,,,188
scalar16,scalar,honest_hetero,eval_053,global_shared,99.99,1.5,16,64,192,117973,117930,2147,32,96,238270,238334,1.764875,1.747916,0.090291,0.07525,0.002709,3.59075,0,,,188
scalar16,scalar,honest_hetero,eval_054,global_shared,99.99,1.5,16,64,192,117920,117955,2147,32,96,238242,238306,1.871875,1.921375,0.094209,0.076208,0.0035,3.872958,0,,,188
scalar16,scalar,honest_hetero,eval_055,global_shared,99.99,1.5,16,64,192,117861,117827,2147,32,96,238055,238119,1.905375,2.092583,0.133417,0.084583,0.002792,4.085333,0,,,188
scalar16,scalar,honest_hetero,eval_056,global_shared,99.99,1.5,16,64,192,117893,117845,2147,32,96,238105,238169,1.885125,1.760125,0.08925,0.070333,0.002458,3.718041,0,,,188
scalar16,scalar,honest_hetero,eval_057,global_shared,99.99,1.5,16,64,192,148351,148278,2147,32,96,298996,299060,1.849084,1.8005,0.085375,0.067917,0.002417,3.719918,0,,,188
scalar16,scalar,honest_hetero,eval_058,global_shared,99.99,1.5,16,64,192,148430,148424,2147,32,96,299221,299285,1.77175,1.885417,0.10125,0.077208,0.002666,3.737041,0,,,188
scalar16,scalar,honest_hetero,eval_059,global_shared,99.99,1.5,16,64,192,148378,148408,2147,32,96,299153,299217,1.853042,1.937292,0.145833,0.081917,0.00325,3.875501,0,,,188
scalar16,scalar,honest_hetero,eval_060,global_shared,99.99,1.5,16,64,192,117899,117952,2147,32,96,238221,238285,1.979292,1.853125,0.109334,0.073708,0.003042,3.909167,1,prefill,C3,191
